label,content
经济,站城一体”规划建设，有序实施北京东站改造和望京西综合交通枢纽建设，与主体工程同步推进周边配套设施建设。积极探索在金盏国际合作服务区设立城市航站楼。推动交通枢纽升级为城市综合服务枢纽，与周边城市空间优势互补、功能互促，形成满足出行、购物、娱乐、休憩等多元需求的有机整体，构筑具有朝阳特色的“站域经济圈”。规范道路交通秩序。通过应用交通科技系统、灯控路口升级改造等措施，优化区域交通组织，持续推进CBD、望京等区域综合交通治理，扩大试点实施范围，优先保障三里屯、青年路、东坝等大型社区、商圈周边出行需要。加强停车设施规划建设，严格规范停车配建管理，结合城市更新、绿地建设等，新建改造地下停车场、绿茵停车场，到2025年，新增改造约3万个车位。依法规范停车秩序，持续整治违章停车，占道停车严格管理。鼓励引导机关大院、写字楼、商业大厦与周边居住区实现停车资源共享。二、完善市政能源设施体系优化能源供应服务设施。提高电力供应和服务能力，新建500千伏变电站1座，新建220千伏变电站5座、扩建5座，新建110千伏变电站17座、扩建1座。提升供热保障能力，优化市政供热管网布局，推进霄云路热力管线、广渠路东延热力
经济,管线等工程建设，到2025年，逐步改造30个小区老旧供热管网。统筹规划区域天然气基础设施，推进燃气重大工程建设，着力完善天然气管网和输配系统。持续做好农村地区瓶装液化石油气保障，实现“送气下乡”全覆盖。加强地下管廊综合管理。统筹各类市政管线规划、建设和管理，积极推动电力、路灯、电车和通信“四线合一”小型地下管廊试点建设。深入开展地下管线隐患排查和综合整治，强化协同治理，着力解决反复开挖路面、管线事故频发等问题。第二章实施城市更新行动率先探索中心城区城市更新有效路径，加快推动存量空间、低效空间盘活利用，优化城市空间形态，织补城市功能，全面提升城市品质和活力。一、加快建立健全城市更新机制积极探索城市更新的新模式、新路径，创造可复制、可推广的经验。制定实施城市更新行动计划，建立工作任务台账，统筹安排各年度实施规模和项目时序，实现有序滚动实施。探索组团式项目实施模式，围绕保留提升、更新改造等不同项目类型，跨项目、跨区域推进实施。强化政府引导、市场运作，鼓励多元主体共同参与城市更新。充分发挥责任规划师的“规划管家”作用，为城市有机更新提供专业技术支撑。支持国有企业先行先试，打造一批城市更新样板项
经济,目。二、着力改善人居环境加快推进老旧小区更新改造，重点补充公共设施、改善环境秩序、消除安全隐患，力争基本完成2000年底前建成的老旧小区更新改造，让社区“旧貌换新颜”。动员社会力量参与老旧小区改造，借鉴“劲松模式”，探索建立可持续的社会投资回报机制。加快推进永安里、化石营等旧城区改造项目。推动社区“微更新”，利用疏解腾退空间，因地制宜补充文体、便民、停车等服务设施，通过空间美化、功能再造，打造温馨和谐、有归属感的社区空间新形态。三、加快低效空间盘活利用聚焦功能转型和产业升级，加快推动老旧厂房改造利用，鼓励发展科技创新、智能制造、文化创意、现代服务等业态，为发展高精尖产业补充承载空间。鼓励利用老旧厂房补充公共服务设施，建设新型服务消费载体。鼓励支持低效商务楼宇升级改造，围绕结构优化、立面更新、智能化改造，推动楼宇品质提升，为新一轮高端要素聚集拓展承载空间。通过设立基金等方式，引导社会资本参与，研究设置产业准入门槛，提高招商引资能力。四、精细实施公共空间改造提升加快推进轨道站点周边和枢纽区域城市更新，探索“微中心”实施路径，促进站城融合发展。充分发掘长期闲置用地、高架桥下空间等，试点建设一
经济,批融合休闲娱乐、公共社交、小品景观的共享空间，增强交通线两侧城市空间的联通性。加强“微空间”更新改造，通过灵活用地更新，提供广场绿地等小型开放空间。规划建设一批具有识别度和特色的地标节点，凸显现代城市与文化元素融合的景观特征。第三章推动数治朝阳建设创新城市治理方式，加强数字化、智慧化手段应用，加快布局新场景、新基建，着力建设现代化智慧城区。一、加快推进数字政府建设以“智能化”为依托、以“高效化”为目标，完善数字政府治理体系，加快“城市管理大脑”“城市经济大脑”“城市安全大脑”建设。加快联通政府部门之间的“信息孤岛”，推动非涉密政务数据100%共享、非涉密公共数据有序开放，建设涵盖产业发展、城市管理、公共服务等领域的大数据资源池，助力提升城市治理效率。实施城市智能传感节点部署工程，重点围绕城市道路、轨道交通、水务建设等领域，构建市政设施管理感知网络。进一步完善城市管理数字化平台体系，加快打造综合执法指挥、生态环保、交通管理、智慧物业、智慧社区等平台。二、推进各领域智慧化场景应用深化智慧政务建设，提高移动政务智能终端普及率，建立技术驱动的政务服务新模式，提升政务服务供给能力和质量。推进“冬
经济,奥”场景智慧化建设，以5G环境为基础，探索建设虚拟漫游、AR导游导览等服务应用场景。提升公共服务智慧化发展水平，依托物联网技术，加快构建智慧医养护一体化平台，推进智慧医疗、智慧养老发展。推进智慧校园建设，完善朝阳区教育资源云平台，探索校际、区域教育资源信息的互联互通。搭建文化传播综合服务平台，推进数字文化服务进入社区、家庭。推动“互联网+基层社区治理”建设，构建基于实体社区的数字孪生社区。三、加快推动新型基础设施建设推进5G与F5G双千兆网络建设，在长安街延长线、机场高速、国贸周边、朝阳公园等区域建成5G商用落地核心区。推动“云边端”分布式架构的数据中心应用，加快边缘计算节点布局，实现数据本地快速智能解析。积极推进人工智能智算中心建设，构筑新型基础设施算力底座。加快布局区块链底层开源平台和共性基础设施，为产业研发创新提供底层技术支撑。加大共性支撑软件研发力度，支持EDA、物联网等工业领域关键工具型软件开发，鼓励发展地理信息系统等行业特色软件。联合科技创新龙头企业建设前沿技术产业赋能中心、共享开源创新中心，搭建协同创新平台，为尖端技术创新提供底层支撑。第四章筑牢城市安全屏障坚持总体国家安
经济,全观，强化底线思维、系统思维，提高防范化解重大风险的能力和水平，构建大安全格局，为经济社会各领域发展保驾护航。一、维护社会安全稳定坚持和发展新时代“枫桥经验”，把非诉讼纠纷解决机制挺在前面。完善科学决策机制和程序，严格落实重大决策社会稳定风险评估制度。健全社会矛盾排查预警、分析研判、依法处置机制，及时发现、稳妥化解不稳定风险隐患。完善统筹协调、联动融合的矛盾化解工作格局，坚持依法办理、舆论引导、社会面管控“三同步”原则，完善应急处置预案，提高应急处置能力。充分发挥司法在多元矛盾调解机制中的引领、推动和保障作用，推广法官工作站制度，加强“无讼朝阳”平台等工作模式应用，提升矛盾调解的法治化、智能化、专业化水平。建立区级矛盾调解服务平台，探索建立矛盾分级分类调解机制，为人民群众提供专业优质、高效便捷的调解服务。进一步完善城乡统筹、网上网下融合、人防物防技防数防结合、打防管控一体的社会治安防控体系。加强群防群治、联防联治队伍建设，进一步发挥“朝阳群众”品牌作用。强化社会治安综合治理，提升“雪亮工程”等科技创安水平，维护良好的社会治安环境。防范打击宗教极端活动、民族分裂活动，深化反恐怖、禁毒斗争
经济,，坚决防止相关案件发生。防范打击邪教违法犯罪活动。常态化开展扫黑除恶，巩固和深化专项斗争成果。完善国防动员体系，强化国防教育，配合加强国防后备力量建设。二、提升公共安全运行保障水平坚持党政同责、一岗双责、齐抓共管、失职追责，健全公共安全隐患排查和安全预防控制体系。重点对危险化学品、工业企业、消防安全、交通运输、建筑施工、特种设备等行业、领域开展专项整治，全面补齐安全短板，防范遏制各类安全生产事故。实施安全生产专项整治三年行动，推行“互联网+监管”“执法+专家”等模式，持续加大安全监管执法力度。加强和改进食品药品安全监管制度，健全农产品质量安全监管体系，守护人民群众“舌尖上的安全”，食品安全监督性抽检合格率保持在98.5%以上，药品抽检合格率保持在99%以上。建立由人防工程、避难场所、疏散基地、指挥宣教中心等组成的综合防护工程体系，建设不少于4处国家标准II类以上应急避难场所，人均掩蔽面积力争达到1.2平方米，公用人防工程完好率达到90%以上。推进公共安全视频监控联网应用，深化智慧平安小区建设，提高对各类风险的预测、预防、预警能力。全面加强网络安全保障体系和能力建设，落实网络安全工作责任
经济,制，强化网络空间综合治理。推进区公共安全馆建设，加大公共安全和防灾减灾宣传教育力度，提高市民公共安全意识和应急避险能力。三、全面提升应急管理水平健全应急管理体制机制。加强基层应急组织体系建设，完善街道(地区)应急管理工作机构，形成统一指挥、专常兼备、反应灵敏、上下联动、平战结合的应急管理体制。深入推进应急救援队伍建设，完善以综合队伍为核心，以专业队伍为骨干，以社区(村)工作者、民兵、城市协管员、志愿者为补充的应急队伍体系。在街乡层面建立“专兼结合、一队多能”的综合应急队伍，鼓励采取“一员多职”模式，健全应急信息员队伍。完善突发事件社会协同防范应对体系，提升公众自防自治、群防群治、自救互救能力，支持引导社会力量规范有序参与应急救援行动。提升风险防范与突发事件应对能力。扎实开展突发事件风险评估，实现各类重大风险和隐患识别、评估、监控、预警、处置等全过程动态管理。健全全周期、多灾种的风险防控和治理体系，深入实施灾害风险调查、重点隐患排查等重点工程，做好全国第一次自然灾害风险普查，提高风险防御能力。健全应急预案体系，完善应急预案演练机制，专项预案每年至少开展一次综合演练，做好演练后评估。完善突
经济,发事件预警信息发布体系，拓宽发布渠道，拓展信息覆盖面，提升精准度和时效性。加快综合性消防救援队伍转型升级，加强道路抢修、危化、防汛等专业应急救援队伍建设，全面提升综合救援能力。推进应急管理宣教培训基地建设，持续开展应急管理专题培训。进一步强化物资保障。健全应急装备物资实物储备、社会储备和生产能力储备管理制度，构建多层次、多元化应急装备物资保障体系。分级分类评估应急装备物资需求，研究制定储备标准和计划，完善储备目录。完善“区-街乡-社区(村)”三级储备体系，推进区级综合应急装备物资储备库建设，优先完善应对自然灾害、事故灾难以及公共卫生重大疫情的抗灾应急装备物资储备。优化应急装备物资储备和集散场所布局，健全购置、储备、调拨、回收、更新、报废等管理机制。充分发挥人防工程地下库的优势，加强基层应急装备物资储备，落实专项经费保障。推动街道(地区)、社区(村)与邻近超市、企业等合作开展应急装备物资协议储备，鼓励企业、社会组织和家庭储备应急装备物资，完善社会化保障体系。提升应急管理智慧化水平。完成区应急指挥中心建设，升级改造区应急值守指挥系统，贯通市、区、街乡三级节点，并向社区(村)延伸。加强对城市
经济,运行数据和重要风险源、重点防护目标等应急基础数据的整合分析，提升大数据的辅助决策作用。加强基层应急平台终端信息采集能力建设，强化应急可视指挥系统和应急单兵视频系统建设，升级推广“朝阳应急APP”，实现突发事件视频、图像和信息快速传递。全面推进各类应急物资数据库建设，搭建应急物资储备、管理、调度、指挥信息化平台，实现应急物资智慧化管理。以地理信息系统为基础，融合应急资源数据库、视频监控等系统，探索建设应急数据信息“一张图”。第八篇坚持以人民为中心 持续增进民生福祉坚持贯彻以人民为中心的发展思想，围绕“七有”要求和“五性”需求，建立更加完善的多元公共服务体系，扩大优质资源供给，在更高水平上保障和改善民生，持续增强人民群众获得感、幸福感、安全感。第一章实施现代化教育强区战略坚持社会主义办学方向，逐步从教育供给规模保障向供给质量提升转变，努力办好人民满意的教育，培养德智体美劳全面发展的社会主义建设者和接班人。一、发展高质量基础教育全面落实立德树人根本任务。强化党对教育的全面领导，扎实推进中小幼一体化德育体系建设。深化党的创新理论学习教育，推动理想信念教育常态化、制度化，提升学校德育水平，提高思
经济,政课教学质量，深入开展社会主义核心价值观教育。面向全体学生实施高质量体育艺术教育，建立特色培育机制，实现体育、艺术“2+1”工作目标。重视学生心理健康教育。全面构建体现时代特征的劳动教育体系，广泛开展劳动教育实践活动。发展普惠安全优质的学前教育。坚持公益普惠的学前教育办学方向，持续增加学前教育资源供给，常住人口适龄幼儿入园率达到90%以上，普惠性幼儿园覆盖率保持在80%以上，公办园在园幼儿占比保持在50%以上。全面提升各类幼儿园办园质量，完善质量监控体系，强化办园质量督导评估。持续提升学前教育师资专业素养，坚持多途径全覆盖培训，建设师德为先、素质优良的保教队伍。完善全覆盖的幼儿园安全风险防控体系，强化卫生防疫、食品安全等保障，为幼儿健康成长保驾护航。推进义务教育品牌化建设。完善板块式布局、集团化办学和学区制治理的体制机制，优化义务教育资源配置，推进教育公平。创新教育治理手段，探索集团化办学发展路径，推动城乡义务教育一体化发展，全面提升办学水平。深化义务教育课程教学改革，完善质量评价体系，推进小初衔接课程改革研究，探索高效课堂教学模式。完善特殊教育支持保障机制，确保特殊群体接受义务教育。
经济,发展多样化高品质的高中教育。实施区域分层分类多样化发展战略，积极探索高中学校与高等院校及科研机构协同育人机制，实现高中优质资源快速提升。实施“卓越学校”建设计划，打造全国知名高中名校。激发学校办学活力，深化特色课程建设，满足学生个性化发展需要，不断探索创新人才培养模式。围绕深化城教融合、产教融合、工学融合、校企融合、职普融合，全面推动职业教育转型升级、内涵发展，打造具有朝阳特色的现代职业教育新高地。二、提供全方位教育保障优化教育资源结构布局。科学预测学龄人口规模，在满足学位需求总量的同时，优先满足重点地区结构性学位缺口，合理配置各类教育资源。加快推进北京中学东坝校区等重点项目建设。有序扩大优质特色教育资源覆盖面，在有条件的地区积极推进规模学校布局。加快推进配套学校、幼儿园建设，缓解地区教育资源紧张问题。构建城乡学校协同发展机制，带动农村学校提高办学质量。建设高素质教育人才队伍。加强师德师风建设，完善师德考核办法，建立健全师德考核评价和监督体系。优化教师培训课程体系，将互联网、人工智能等信息技术纳入教师培训，着力提升干部教师队伍综合素质、专业水平和创新能力。深入实施“双名工程”，培育一批
经济,在国内外有重要影响力的学术型、专家型校长和教师，巩固高端人才聚集优势。深化中小学校长职级制度改革，建立“教育家办学”的激励机制。全区特级教师、市级学科带头人、市级骨干教师数量继续保持全市前列，提高各级各类骨干人才在全区专任教师中占比。提升教育数字化应用水平。创新教育供给内容与方式，积极发展在线教育，着力构建基于5G技术的智能化教育教学新业态。以创建“基于教学改革、融合信息技术的新型教与学模式”实验区为契机，谋划布局15个学区全覆盖的智慧教育网络。加强专业支持和技术引领，统筹建设一体化智能化教学、管理与服务平台，支持学校利用信息技术开展人才培养和教学方法改革。三、完善多元化教育体系推进国际教育高品质内涵发展。优化国际学校布局，支持国际学校质量提升，推进外籍人员子女学校更加规范有序发展。加强国际理解教育和中华传统文化教育，培育高品质、有特色、覆盖广的国际教育项目。深化与教育发达国家和“一带一路”沿线国家的教育合作交流，健全双向互动频繁、突出教育创新、聚焦内涵发展的合作交流机制。完善国际化培训资源库，持续加强干部教师国际素养培训，重点培养一批具有全球视野的未来教育领军人才。支持规范社会力量办
经济,学。鼓励社会力量提供规范优质的教育服务。全面落实民办学校分类准入、监管机制，支持民办学校依法依规办学。鼓励民办学校提高办学质量，促进民办教育与公办教育统筹管理、协调发展。推进民办学校质量评估体系和信用评价体系建设，制定民办学校办学信息公告制度，促进民办教育规范健康发展。构建融通便捷的终身教育体系。统筹区域教育培训资源，推进3个特色培训基地建设，加强普通教育和职业教育、学历教育和非学历教育、职前教育和职后教育有机衔接，构建高水平的终身教育服务支撑体系。立足区域发展与群众需求，增强社区教育供给，探索开展社区教育示范引领项目，打造具有影响力的社区教育品牌。积极完善数字化学习平台，深化学习型城区建设。第二章深入推进健康朝阳建设把保障人民健康放在优先发展的战略位置，树立大卫生、大健康观念，推动从以治病为中心向以健康为中心转变，为人民群众提供全方位全周期健康服务。一、筑牢公共卫生安全屏障加强公共卫生应急管理体系建设。建立平战结合的疾病预防控制体系，做优做强区疾控中心，深化联防联控机制和社区防控体系，加强流行病学调查溯源和重大疫情院感防控管理。完善公共卫生监测预警体系，加强重大疫情跟踪监测，着力提升
经济,传染病检测、监测预警和应急处置能力。探索推进医防融合工作机制，提高辖区医疗机构发热门诊、传染病区、重症和负压病房的收治能力。提升院前急救服务能力，加快落实急救站点规划，建立院前急救长效保障机制。建立稳定的公共卫生事业投入机制，建设综合类紧急医学救援队伍，全面提升突发公共卫生事件应急处置能力，做好公共卫生舆情应对。提升居民健康素养水平。落实健康优先战略，将健康融入万策，巩固国家健康促进区和慢性病综合防控示范区创建成果。完善健康教育与健康促进工作机制，强化对常见慢性病的早期发现和健康管理，倡导健康生活方式，提高辖区居民健康素养水平。巩固精神卫生综合管理机制，加强精神卫生应急管理体系建设，推动各项救治救助政策落实。推进全国社会心理服务体系建设试点区建设，提升各类医疗机构心理健康服务能力，完善科普宣传网络，鼓励专业社会工作者参与服务，提高公众心理健康水平。深入开展爱国卫生运动。巩固国家卫生区创建成果，优化爱国卫生周末大扫除、督导巡查、健康素养提升等工作机制，持续开展无烟环境和健康环境建设，推进城乡环境卫生整洁行动。规范基层病媒生物综合防制工作，完善监测网络，不断提升防制水平。广泛开展宣传动员，
经济,引导支持社会各方力量参与爱国卫生运动，提高居民参与积极性，在全社会营造共建共享的良好氛围。二、完善多层次医疗服务体系增强医疗卫生服务能力。按照“控总量、调结构、优质量”的原则，优化医疗资源配置，实现朝阳医院常营院区、安贞东方医院项目竣工，鼓励社会资本举办康复、护理、老年病医院，增加精神卫生、康复护理等短缺资源。完善医联体布局和运行管理机制，充分利用信息化技术，推动医联体内资源共享整合，优化医疗机构分工协作机制，持续推进分级诊疗体系建设。将垂杨柳医院试点打造为“智慧医院”，开展远程医疗服务。推进医疗机构持续改善服务，加强行风建设，构建更加和谐的医患关系。夯实基层医疗卫生服务网底。坚持基本医疗卫生服务的公益性、可及性，倡导社区首诊、逐级转诊，推动形成科学合理的就医秩序。优化社区卫生服务机构投入政策，完善基层医疗卫生机构绩效工资激励机制，激发基层卫生服务机构运行活力。完善社区卫生服务网点建设，鼓励增设病床。做实做细家医签约服务，不断提升签约服务质量和群众就医体验。加强基层全科医师队伍建设，持续开展慢病诊疗等培训项目，建设全科医师培训基地，提高全科医师技术水平和服务能力。打造区域中医药服务特色
经济,品牌。完善中医药和中西医结合服务体系，充分发挥中医药在传染病防治中的作用，优化中医药人才培养和管理模式。建设区级中医药特色技术传承教学基地，开展教学培训、文化体验、旅游观光等服务，形成国内领先的中医药健康服务基地模式。深化中医药服务贸易试点工作，建立涉外服务贸易联盟，鼓励中医药服务贸易定点机构向海外拓展。加强中医药对外交流，充分利用中医药健康服务基地及“中医药健康日”等品牌活动，培养一批中医药文化的外籍传播者，打造朝阳中医品牌。三、推进体育强区建设大力推进全民健身。积极推动全民健身进公园、社区、校园，不断提升群众体育素养，到2025年，体育健身成为群众生活方式新常态，经常参加体育锻炼人数比例达到52%以上，国民体质合格率达到90%以上。深入推进“六边工程”，利用公园绿地，打造一批同时满足群众健身和休闲需求的健身集合地。推动体育活动和健身组织多元化发展，每个街乡至少打造1个品牌活动和1支品牌队伍。发挥“中网”龙头作用，培育网球文化，增加网球场地，举办青少年网球赛事活动，积极打造国家级网球特色区。充分利用百万平方米冰雪场地优势，培育一批冰雪运动社会体育指导员和志愿者，每年带动100万人次参
经济,与冰雪运动。全面升级全民健身电子地图，为群众健身提供更精准、全面、可靠的信息服务。全力提升竞技体育发展水平。推动体教深度融合，围绕青少年体质提升和竞技体育后备人才培养，制定实施青少年体育人才“功尖计划”。到2025年，体育传统项目学校校址数量不低于70址，国家级体育俱乐部数量不低于15所，建设一所集小学、初中、高中为一体的全日制体育运动学校。丰富青少年体育活动，推动体育冬夏令营常态化，创新社区体育活动，打造区级青少年运动联赛品牌。第三章积极应对人口老龄化落实积极应对人口老龄化国家战略，推动养老事业和养老产业协同发展，让老年人老有所养、老有所依、老有所乐、老有所安、老有所为。一、完善养老服务体制机制落实国家、北京市关于积极应对人口老龄化工作的决策部署，以全联通、全覆盖、全参与、全周期为目标，以多元化、精准化、专业化、智能化、品牌化为主线，构建居家、社区、机构相协调，医养康养相结合的养老服务体系。健全基本养老服务保障制度，整合区级养老服务政策，完善普惠型养老、互助性养老工作机制。完善养老配套设施公建民营政策措施，进一步规范养老配套设施使用管理。深入落实国家居家和社区养老服务改革试点，加强经
经济,验总结与宣传推广。深化区域协同养老，构建区域养老服务联合体，探索异地养老合作模式，积极推动区内养老服务龙头企业和知名品牌向生态涵养区、津冀地区连锁发展，推动京津冀养老服务交流互通。二、全面提升养老服务水平制定实施养老服务体系规划，优化养老资源空间布局，完善就近养老服务网络，扩大服务范围、增加服务供给。持续推进养老机构、养老服务驿站建设，扩大家庭养老照护床位建设规模，千人养老床位数达到7张。加快农村养老服务设施建设，提升农村地区养老服务设施保障水平。推动医疗卫生和养老服务深度融合发展，探索建立医养康一体化服务模式，支持养老机构提供医疗服务。加强养老服务专业人才队伍建设。探索建立养老服务指标体系。开展养老服务标准化试点创建，形成一批具有辐射带动作用或推广价值的养老机构标准化单位。提升智慧养老服务水平，升级区级养老服务大数据平台，试点建设“智慧养老院”“智慧养老社区”，推进“互联网+护理服务”。三、更好释放老龄人口活力创造老有所为的就业环境，鼓励老年人参与社会建设、实现自我价值。丰富老年人精神文化生活，鼓励发展老年教育，支持开展多样化的老年文体活动，积极组织老年社区志愿者公益活动，引导老年人
经济,保持健康心态和进取精神。推进老年友好型社区建设，加强老年人居家适老化改造，打造老年宜居环境。支持老年用品展示中心建设，持续推进老年人康复辅助器具免费或低价租赁服务。大力发展银发经济，培育养老新业态，发展老年用品市场，支持企业研发和推广适老化智能科技产品。第四章完善就业和社会保障体系千方百计稳定和扩大就业，健全覆盖全民、统筹城乡、公平统一、可持续的多层次社会保障体系，在更高水平上保障和改善民生。一、推动实现更充分更高质量的就业深入实施就业优先政策。坚持把稳就业和保就业摆在更加突出位置，健全普惠共享的四级就业服务体系，为有就业意愿的人员提供便捷的就业通道。加大政策支持力度，重点完善新业态和灵活就业的扶持政策。发挥“高精尖”企业带动作用，释放中小企业发展活力，进一步扩充就业容量。建立健全失业预警体系，依托大数据手段完善预警监测机制，制定防范大规模失业应急预案，制定分类、分阶段处置和服务方案。优化人力资源服务业聚集生态，支持建设国家级人力资源服务产业园，形成优质高效的人力资源服务支撑。做好重点人群就业服务。以高校毕业生为重点，大力促进青年就业，深入落实创业引领、能力提升、困难帮扶等政策措施，优
经济,化毕业生与用人单位供需对接服务，做大做强“才子朝阳”高校毕业生就业招聘品牌。深入开展对失业人员、残疾人、退役军人、农村劳动力、城乡低保家庭和低收入家庭劳动力等重点群体的就业扶持。加强就业援助，拓展社会公益性就业岗位，提升托底帮扶能力，实现零就业家庭动态清零。促进农村劳动力转移就业，加快有利于解决农村劳动力就业的产业培育。加大对转非劳动力就业帮扶，强化技能培训和政策扶持。二、完善更公平更可持续的社会保险体系全面贯彻落实国家、北京市各项社会保险制度，健全社会保障待遇标准联动调整机制，继续深化机关事业单位养老保险和职业年金制度改革，保持社保待遇合理增长。加快健全符合区情的失业保险制度，实现失业保险与稳就业工作有效联动。以工伤保险为重点，以建筑业等高风险行业以及新业态为抓手，持续扩大社会保险覆盖面。大力开展“人社服务快办行动”，整合优化窗口服务流程，推进服务规范化、标准化，提高服务效能。积极应对社会保险基金偿付压力，强化社保基金风险防控，建立全流程风险防控清单，完善常态化基金监督检查制度，利用科技手段实现智能监督，织密社保基金风险安全网。三、巩固完善社会救助体系不断完善托底线、救急难、可持续的
经济,社会救助制度，形成基本生活救助、专项救助、临时救助等多种形式相互衔接的困难群众生活保障体系，织密兜牢基本民生保障安全网。优化社会救助工作流程，健全完善政策统筹、信息通报、个案协商等协调机制，推动救助需求和救助资源高效对接。强化社会救助监督管理，确保救助资金规范安全有效运作。完善精准社会救助服务体系和困难群众定期摸排机制，开展困难群体“个案帮扶”。推动社会救助审批权限下放，强化各级社会救助队伍建设，实现社会救助效能提升、权责一致。不断加强和改进接济救助服务管理，健全三级救助网络功能，推进自有产权救助管理机构建设。四、完善住房保障体系坚持和完善租购并举的住房保障体系，推动实现总量匹配、结构均衡、品质提升的住房供给。大力发展租赁市场，通过配建、集中建设等方式，多渠道筹集租赁住房，加快推进集体土地租赁住房、园区人才租赁住房项目建设。整顿租赁市场秩序，规范市场行为。积极落实公租房补贴和市场租房补贴政策，坚持实物配租与租赁补贴相结合，加大对住房困难家庭的保障力度。加快推进棚户区改造在途项目收尾，积极推进居民回迁等安置房建设工作，确保被安置人员按时入住。五、大力推进社会福利事业发展提升特殊群体福利保
经济,障水平。做好妇女儿童权益保障工作，重视妇女儿童在教育、健康、社会保障、文化建设等方面的平等需求。推进妇幼保健机构规范化、标准化建设，提升基层妇幼保健人员服务能力。大力提高婚检孕检率，加强危重孕产妇和高危围产儿救治保障能力建设，降低孕产妇死亡率和婴儿死亡率。探索开展3岁以下婴幼儿照护服务，加强服务机构综合监管，加快推进母婴设施建设。进一步扩大免疫规划覆盖人群，确保适龄儿童疫苗接种率维持在较高水平。发展儿童福利事业，完善区、街乡、社区(村)全覆盖的三级困境儿童服务保障体系。持续推进未成年人保护、儿童福利、精神康复等兜底性服务设施建设，满足特殊群体需求。健全残疾人关爱服务体系和设施，优化“两项补贴”流程，支持残疾人平等参与社会生活。健全退役军人工作体系和服务保障体系，深化双拥共建。促进慈善等社会公益事业健康发展。大力弘扬慈善精神，动员社会各界积极参与慈善活动，打造“慈善朝阳”品牌。探索在街乡、社区(村)建立慈善平台，搭建慈善资源整合和供需对接机制。推进慈善类社会组织规范运行。完善区、街乡、社区(村)三级捐赠体系，优化基层捐赠站点布局，扩大服务覆盖范围，提升服务效能。加强见义勇为人员权益保护，
经济,弘扬社会正气。第五章推动基层社会治理创新坚持共建共治共享理念，推进社区治理创新，切实做到民有所呼、我有所应，解决好群众身边的操心事、烦心事、揪心事。一、深化基层治理单元改革健全党建引领的基层治理体系。强化党组织在社会治理中的领导核心作用，完善全区域统筹、全领域协同的“两全治理”工作格局，健全组织协调机制和运行机制。发挥街乡党群服务中心和优秀书记工作室作用，提升基层党组织整合资源、为民服务能力。完善线上线下相结合的社区党建网络，形成全覆盖的党建工作体系。发挥社区党组织战斗堡垒作用和党员先锋模范带头作用，加强“领头雁”队伍建设，做实社区党建工作协调委员会，落实好“三项清单”“四个双向”机制。丰富党员“双报到”工作形式和内容，引导党员居民主动参与社区自治事务，提高自我管理服务水平和突发事件响应能力。深入推进基层治理体制机制改革。持续推进社会治理重心下移，严格落实权责清单，推进行政执法权限和力量向基层延伸下沉，构建简约高效的街乡管理体制。稳妥推进地区办事处向街道办事处转制，做好大规模社区调整，推进“撤村建居”工作开展。以深化“街乡吹哨、部门报到”为抓手，理顺职能部门、街乡、社区(村)权责关系，
经济,提高各级管理服务能力。更好发挥12345市民服务热线作用，深化“接诉即办”改革，推动主动治理、依法治理、多元治理、数据治理，切实解决服务群众“最后一公里”难题。落实街巷长巡查、发现、报告职责，发挥小巷管家作用，用好民生大数据，推进社会治理工作由被动应对问题向主动发现解决问题转变，实现未诉先办。二、提升基层治理能力持续完善社区治理机制。加强社区“两委一站”建设，实施社区成长伙伴计划，完善社区工作规范化手册，为社区提供智力支持和制度支撑，提升社区工作水平。落实和完善社区工作事项准入制度，规范社区职责清单，切实为基层工作减负，推进社区回归主责主业。健全基层群众自治机制，发挥社区居委会主体作用，拓宽群众参与基层社会治理的制度化渠道，织密楼门、楼栋、院落(小区)居民自治网络。巩固深化党政群共商共治机制和社区创享计划成果，提升社区、楼院(小区)、网上居民议事厅建设运行水平，完善线上线下相结合的居民议事机制。着力提升社区服务能力。推进社区服务空间开放式建设，深化社区服务站改革，完善社区服务全响应、全程代办等模式，为居民提供更多贴心服务。依托全要素小区建设，加大优质服务资源引入力度，合理布局社区便民项
经济,目，加快推进超市(便利店)、家政服务、美容美发等八项基本便民服务业态规范提升，进一步深化“一刻钟社区服务圈”。试点建设集管理、服务、活动等功能为一体的社区服务综合体，提升社区服务品质。完善社工队伍人才培养机制，提升社工队伍能力。加快建设智慧物业、法治物业、品牌物业，推动老旧小区物业管理转型升级，全面提升物业服务水平。支持社会组织、企业等社会力量提供社区服务，推动服务供给多元化。持续增强社会共治合力。健全以党组织为核心、以行政力量为纽带、以社会力量为基础的社会动员网络，促进社会动员各类要素集聚、开放、共享。发挥社会组织孵化中心和动员平台功能，推动社会组织培育、社会参与引导、社会资源整合、动员触角延伸。完善社会组织党建体制，推进社会组织党建与业务融合发展。加大社会组织培育扶持力度，完善政府购买社会组织服务机制，支持社会组织参与社会治理，鼓励行业协会、商会引导会员积极履行社会责任。规范和发展社区社会组织，实现村居社区社会组织数量高于市级标准。完善社会组织综合监管机制，强化社会组织内部治理，防范化解风险隐患。完善志愿服务组织管理机制，统一注册渠道，推进志愿服务活动规范化、常态化、专业化发展。第
