tag,content
两岸,第三届鄂台苗栗昭君文化交流活动在昭君故里举办袁选国摄中新网宜昌月日电董晓斌龙蕾邹远瞩第三届鄂台苗栗昭君文化交流活动日在湖北省兴山县举行来自台湾苗栗和湖北宜昌的昭君文化学者昭君文化爱好者宜台两地青年学子等余人共聚一堂共话昭君同叙乡情兴山县是王昭君的故乡苗栗县新莲寺是台湾唯一供奉王昭君的庙宇两地因昭君而结缘多年来一直保持紧密联系共同开展交流活动年昭君故里成功申报湖北省对台交流基地本次活动在名青少年朗诵昭君三字经中拉开序幕在场的台胞台属大陆新娘参会嘉宾通过同唱一首歌同跳一支舞同绘一幅画同学汉朝礼等项活动不断拉近心与心的距离展现了两岸同胞同心同向携手前行的美好愿景两岸青少年在活动中同绘一幅画袁选国摄活动中两地昭君文化协会通过互赠两岸一家亲书法作品永系情谊锦旗表达宜台两地共传昭君文化共享发展成果的美好愿景虽然是首次来到昭君故里但见到在视频连线中常见面的老朋友感到格外亲切台湾苗栗县昭君文化协会理事长赵泰山说宜台两地现场互赠礼品袁选国摄苗栗县昭君文化参访团还先后到三峡水利枢纽工程屈原祠宜昌兴发集团总部昭君村高岚科普教育基地兴山高铁站等地进行参访详细了解兴山发展态势为后续两岸昭君文化交流建立良好平台苗栗县昭君文化参访团到兴山昭君村进行参访袁选国摄兴山县委常委张华胜说兴苗两地以昭君文化为纽带持续推动文化旅游经贸等领域合作共同搭建起了海峡两岸情谊绵长的连心桥期盼与苗栗县在经济发展社会民生等领域进一步密切交流合作宜昌市台办主任李杰表示昭君文化中以亲为荣以和为贵以美为好的精神内涵是宜台两地民众共同的文化认同和价值追求今后宜昌将一如既往推动两地民众交往交流厚植同胞情谊完画中画广告画中画广告编辑姓名编辑付子豪编辑姓名
两岸,中新社重庆月日电题台湾厨卫企业创始人登陆年厨房里的变化翻天覆地作者张旭到重庆创业年燃气灶热水器换了七八代民众厨房里的变化也是翻天覆地的近日年代厨卫创始人岁的台商黄锦勋在重庆渝北告诉中新社记者自己以在大陆年的创业史在厨卫领域见证了民众生活的变化黄锦勋生于台湾在世纪年代创立了液化气企业年他第一次到重庆考察敏锐地发现了液化气的商机这里液化气很少见基本上是烧煤焦煤蜂窝煤都有黄锦勋说那时候山城重庆总让人感觉灰蒙蒙的多半跟烧煤有关街上的饭馆很少咖啡馆更是稀罕一番考察下来黄锦勋却看好液化气行业在这里的发展潜力于年投资万元人民币下同在重庆沙坪坝建成了大型液化气站想通过一罐罐液化气让民众的厨房更清爽月日黄锦勋向中新社记者介绍厨卫的热水器等产品张旭摄黄锦勋说厨房是家的重要功能区间与之相关的液化气虽然是传统行业但也是刚需因此他十分看好这个行业然而创业之路却超出他的原定计划随着液化气行业的日渐饱和竞争激烈他数年间亏损数千万元一度到了难以为继的地步做生意就是这样有赚有亏黄锦勋说在生意一筹莫展之际他发现原本作为副业的燃气灶热水器业务不但没有亏损每年还能赚上几十万元于是年黄锦勋决定转战厨电行业创立了年代厨卫市场在变化背后其实是民众的生活在变需求也在变黄锦勋说随着天然气相关基础设施的完善民众对液化气的需求在减弱同时在厨房里对于灶具的功能款式性能的要求却越来越高黄锦勋举例说燃烧技术是燃气灶的核心说到底就是如何让燃气充分地燃烧保证烧出来的菜好吃随着大家对厨房清洁度要求提高抽油烟机功能也不断升级因为民众要好吃又好看又如热水器方面此前只需不断钻研水燃气的配比选择点火时机搞好热水相关技术即可近年来随着语音控制等智能技术的发展年代厨卫也钻研更多技术推出了语音控制的热水器满足多样化需求厨电升级让厨房越来越漂亮城市越来越宜居我们以前的广告语是有家有年代后来改成了好家好年代黄锦勋说从有到好的转变也折射了民众在厨卫领域的种种变化这种变化对企业而言是发展的机遇年间年代厨卫逐渐发展在重庆乃至大陆都已成为行业知名企业黄锦勋也从当初的独自一人登陆变成一家三代来渝发展两个儿媳分别来自四川山东两岸一家亲早已深入血脉同时黄锦勋此前担任了多届的重庆市台湾同胞投资企业协会会长目前还是该协会的荣誉会长台湾老乡过来重庆创业投资都会联系我黄锦勋说这是对自己的一份信任他也理所应当为参与两岸经贸往来的同胞们做好服务大陆发展很好处处是机遇黄锦勋告诉记者因为年龄等原因他已经让儿子接班年代厨卫自己只管技术但同时因为闲不住涉足了农业酿酒石墨烯等行业他希望更多有想法的台胞不妨像他一样多来大陆看看走走共享发展机遇完画中画广告画中画广告编辑姓名编辑曹子健编辑姓名
两岸,港澳台专线中国东北亚博览会上的台湾老友每次都有新商机中新社长春月日电题中国东北亚博览会上的台湾老友每次都有新商机中新社记者郭佳我很喜欢来大陆做生意有两点最吸引我一个是高铁另一个是物流高铁非常准时而物流真的太快了台湾陆延茗茶有限公司业务经理刘耀楚对记者说第十四届中国东北亚博览会正在吉林长春举行家台湾企业组团参会为台湾文创产品日用品食品开拓市场其中不少展商都是这个展会的老朋友刘耀楚拿出最好的大禹岭茶请观众品尝这些茶比我还先到一步当时我还在高铁上工作人员就打电话说先生您的货到了他如此形容大陆物流之快刘耀楚的公司每年会向大陆供货七八千斤占公司总销量的六成多这是他第六次参加中国东北亚博览会很多客户都是在展会上结缘如今刘耀楚已在大陆设立了多个台湾茶叶营销点以北京上海广州居多他希望继续扩大营销范围认为中国东北亚博览会可以提供更多商机在刘耀楚展位不远处是同样参加了六届展会的台湾怡佳生技有限公司董事长詹前辉的展位此次他把在台湾颇受欢迎的染发剂护肤品等带到了长春其中一款植物染发剂是明星产品主要销往东南亚和欧美地区不过这几年受到疫情影响市场销量明显下滑月日正在吉林长春举行的第十四届中国东北亚博览会上台湾展商正向市民介绍商品刘栋摄此次是三年来詹前辉首次来到大陆参展他希望可以进一步开拓市场詹前辉还有更大的目标把台湾养发馆开遍大陆的千城万店连锁计划目前他已在广东和山西成功开办了台湾养发馆接下来会是吉林台湾文创产品在大陆也很有市场台湾维纳斯艺术馆带来了近件铜雕水彩油画等艺术品这是该艺术馆第七次参加中国东北亚博览会该馆负责人程原祥带队参展就有四次他能熟练地与北方客户沟通迅速地洞察客户的需求程原祥表示台湾与大陆一脉相承的中华文化永远深植在人们的内心深处只不过在艺术的表现形式上可能存在一些不同但无碍两岸对艺术的交流欣赏俗话说一回生二回熟中国东北亚博览会的台湾老友逐渐在展会之外找到了新天地刘耀楚在大陆的经销商越来越多程原祥把更多艺术品带到大陆詹前辉近期参观了长春中医药大学与相关专家洽谈了合作项目他们在大陆的创业故事正在推进完画中画广告画中画广告编辑姓名编辑曹淼欣编辑姓名
两岸,中新网月日电据台湾中时新闻网报道台当局于去年月日挂牌的数位发展部如今将满周年但却遭岛内各界批评毫无作为据岛内一项网络投票显示的台湾民众对该部门的表现非常不满意有网友更是直接表示直接删除单位较为实际台当局数位发展部负责人唐凤图片来源台湾中时新闻网国民党立委赖士葆日发文表示数位发展部成立的初衷就背离民意唐凤身为负责人用的是民脂民膏却任性地做自己想做的而不是投注心力来消弭民生疾苦该部门政绩与民众将是两条没有交集的并行线赖士葆指出数位发展部耗费亿新台币下同大张旗鼓成立周年交不出象样的成绩单愧对纳税人这一年让台湾数字领域焦头烂额的是诈骗集团横行无阻诈骗金额的暴利迭创新高台当局只好不停加码提高预算来对抗诈骗集团的猖獗肆虐可惜数位发展部没有抓到痛点所以被检察官点名为打诈失职的共犯之一国民党台北市议员李彦秀同日发文表示数位发展部挂牌的首年就统筹亿元预算设司署加上资通安全研究院还给予极大的用人弹性在要人给人要钱给钱的状况下仅交出点面线平台的成绩单李彦秀质疑这一年来数位发展部始终找不到政策方向发展框架更不要说推动人工智能及协助企业数字转型只能沦为雷声大雨点小的无头苍蝇台当局数位发展部一年来的毫无作为就连民进党自己都看不下去了民进党立院党团干事长刘世芳表示希望数位发展部不管是资安或数字产业链不管是从法律或预算或整个产业架构赶快建构出来台湾中时新闻网针对数位发展部成立一年你满意这单位的表现吗发起网络投票已有万人参与结果显示有的民众认为非常不满意甚至有网友投下不知有数位部网友称都不知道数位部是做什么的真的想不起来到底做过什么同时不少网友留言表示把老百姓的血汗钱还回来名字是不是搞错了是网军部吧脑满肠肥恶心至极捞了一年还不够吗直接删除单位较实际画中画广告画中画广告编辑姓名编辑曹子健编辑姓名
两岸,中新网月日电据台湾中时新闻网报道新北市近日有摊商将猪肉再加工以羊肉高价贩卖新北检方会同警方及卫生局官员共同搜查日逮捕人到案其中一人讯后遭声请羁押禁见台湾消基会质疑这些再加工的猪肉或为美国莱猪含瘦肉精猪肉称美猪流向成谜的现象找到部分答案新北地检署指出大台北果菜市场摊商重宁海产号涉嫌贩卖假羊肉立即分案侦办并指挥新北市等单位会同新北市花莲县桃园市卫生局搜索处地点再搜索新北市三重的上游公司查获手机计算机账册进货及出货单客户数据表等资料拘提杨姓兄妹及陈姓肉商人及通知名证人到案新北市卫生局稽查人员前往摊商及上游供货商执行稽查图片来源新北市卫生局检方表示杨姓兄妹共同经营重宁海产号贩卖肉品海鲜陈姓被告为南台国际企业社股东贩卖肉品给杨姓兄妹年起陈姓被告依杨姓兄妹要求及订购贩卖混合猪肉之羊肉或完全不含羊肉的豬肉片给杨姓兄妹人再以羊肉贩卖给不知情消费者检方称人犯罪嫌疑重大杨女有勾串共犯或证人湮灭证人之虞向法院声请羁押禁见杨男及陈姓股东无羁押必要谕令以新台币万元及万元交保岛内质疑美国莱猪流向之谜找到部分答案台当局年开放含莱克多巴胺即瘦肉精的美国猪肉进口此后其流向一直是岛内大众焦点而莱猪年进口达上千吨台湾消基会今年月抽样市场通路中件含猪肉食品始终未发现莱猪存在此次挂羊头卖猪肉事件或许让美猪流向成谜的现象找到部分答案台湾消基会从今年月下旬展开市场抽查未见任何美国产制猪肉商品质疑美猪遭洗产地图片来源台湾中时新闻网资料图据此前报道岛内舆论质疑美猪去向不明恐被洗产地早在莱猪开放后不久台军队伙房就曾被曝出使用的猪肉外箱写着产地台湾内箱却标注为美国台湾消基会表示美国莱猪流向成谜令人强烈质疑台当局宣布同意美国莱猪进口时所承诺从海关到厨房为消费者把关并实施源头管理输入查验清楚标示追溯追踪与市场稽查等管制措施要求严格标明猪肉来源的各项措施的实行程度及成效台湾消基会严正呼吁台当局主管机关应公布自美国莱猪得进口台湾以来上述各项承诺具体实施措施及成效特别是进口美猪的流向猪肉来源标示莱克多巴胺含量检验等重要信息公布且公布相关流向信息强化对消费者食安的维护并让民众有充分的消费信息下拥有自由消费选择权国民党台北市议员王欣仪发文表示这些美猪到底都流向哪里始终没有人知道民进党当局当时要开放美猪进口时承诺会从源头管理为消费者把关如今看来却好像笑话一场若真的是挂羊头卖猪肉请民进党当局赶快查再这样下去人民连肉都不敢吃了针对此事岛内网友留言批评民进党当局无良有太多盖起来的真相对于美猪流向之谜网友评论称消失在老百姓的肚子里没有不见啊只是变成台湾猪而已我真的不敢吃肉了消失的美猪好离谱画中画广告画中画广告编辑姓名编辑曹淼欣编辑姓名
两岸,港澳台专线台湾老友再会长春在大陆做生意方便又高效中新网长春月日电题台湾老友再会长春在大陆做生意方便又高效中新网记者郭佳我很喜欢来大陆做生意有两点最吸引我一个是高铁另一个是物流高铁非常准时而物流真的太快了第十四届中国东北亚博览会正在吉林长春举行家台湾企业组团参会为台湾的文创产品日用品食品开拓市场其中不少展商都是这个展会的老朋友月日刘耀楚在展位泡茶待客刘栋摄台湾陆延茗茶有限公司业务经理刘耀楚拿出最好的大禹岭茶请观众品尝这些茶比我还先到一步当时我还在高铁上工作人员就打电话说先生您的货到了他如此形容大陆物流之快刘耀楚的公司每年会向大陆供货七八千斤占公司总销量的六成多这是他第六次参加东北亚博览会很多客户都是在展会上结缘如今刘耀楚已在大陆设立了多个台湾茶叶营销点以北京上海广州居多他希望继续扩大营销范围中国东北亚博览会为他提供了极好的平台月日詹前辉右一向顾客介绍商品刘栋摄在刘耀楚展位不远处是同样参加了六届展会的台湾怡佳生技有限公司董事长詹前辉的展位此次他把在台湾颇受欢迎的染发剂护肤品等带到了长春其中一款植物染发剂是明星产品每年在东南亚和欧美地区能卖上千万盒此次是疫情发生后詹前辉首次来到大陆参展他希望可以进一步开拓市场詹前辉还有更大的目标把台湾养发馆开遍大陆的千城万店连锁计划目前他已在广东和山西成功开办了台湾养发馆接下来会是吉林月日参观者在展会上选购台湾工艺品刘栋摄台湾文创产品在大陆也很有市场台湾维纳斯艺术馆带来了近件铜雕水彩油画等艺术品这是该艺术馆第七次参加东北亚博览会该馆负责人程原祥带队参展就有四次他能熟练地与北方客户沟通迅速地洞察客户的需求程原祥表示台湾与大陆同宗同源一脉相承的中华文化永远深植在人们的内心深处只不过在艺术的表现形式可能存在一些不同但这无碍两岸对艺术的欣赏俗话说一回生二回熟中国东北亚博览会的台湾老友逐渐在展会之外找到了新天地刘耀楚在大陆的经销商越来越多程原祥把更多艺术品带到大陆詹前辉近期参观了长春中医药大学与相关专家洽谈了合作项目这一切都显示他们在大陆创富的故事仍在继续完画中画广告画中画广告编辑姓名编辑曹淼欣编辑姓名
两岸,中新网月日电国台办发言人朱凤莲日答记者问表示我们坚决反对美国向中国台湾地区出售武器民进党当局用台湾同胞血汗钱换武器搞台独分裂活动换不来安全有记者问据媒体报道美国政府近日决定向中国台湾地区出售价值约亿美元的军售项目对此有何评论朱凤莲答问时作上述表示朱凤莲说如果民进党当局在倚美谋独以武谋独的绝路上一条道走到黑只会给台海地区带来兵凶战危只会把台湾同胞推进危险的境地民进党当局应立即停止为了政治私利损害台湾同胞切身利益危害台海和平稳定的行径完画中画广告画中画广告编辑姓名编辑于晓编辑姓名
两岸,中新网常州月日电唐娟张传明徐珊珊日海峡两岸青年创新创业大赛预赛拉开帷幕两岸青年齐聚江苏常州携电子信息智能制造等领域的个项目参赛对话创新晒创意预赛现场通过抽签的方式确定各参赛项目比赛顺序经过激烈比拼共有个项目进入决赛其中包括车用高温稳定性积层陶瓷电容开发视障人士无障碍出行智能服务平台水下机器人智能照明通讯辅助动态捕捉设备小包智工等项目海峡两岸青年创新创业大赛预赛现场大赛组委会供图将互联网思维赋能人力资源是后台青徐韬目前正在做的事情通过小包智工平台可以一键网约员工智能有效地将商家与灵活就业者连接起来目前平台创造超万人次的灵活就业岗位每天有几千单工作订单在平台上完成交付如果不跨过这湾海峡你永远不知道这个世界有多大凭着这份信念徐韬运营的公司业务以每个月的速度在增长每天都在创造新的工作机会谈及这场比赛徐韬说我对大陆市场发展前景很有信心每一次参加创新创业大赛都推动我们自身和企业的发展上一个台阶我也很期待这次能斩获佳绩并且通过这次机会将项目在江苏落地在整个大陆铺开氢启未来全功率覆盖引射式氢气循环系统项目来自常州本地负责人周少东表示与传统氢气循环泵技术方案相比引射式氢气循环系统成本更低能实现全功率覆盖且产品引射性能更高更易嵌入现有的氢气循环系统控制方案中目前我们已经完成上车测试也申请了相关发明专利借助大赛平台团队希望项目被更多人关注从常州出发走向全国自月日赛事报名启动以来两岸青年报名踊跃从入围预赛的情况看近一半项目来自台湾据大赛组委会负责人介绍报名选手平均年龄岁高层次人才占比较高核心团队博士人硕士人专利总数个软件著作个其他知识产权个海峡两岸青年创新创业大赛预赛现场大赛组委会供图大赛后常州市将给予获奖项目重点支持落户项目团队可享受创业资助资金免费创业场所和住所购房补贴以及低息贷款等一系列资助政策若项目落户常州西太湖科技产业园项目团队还可申请不超过万元的天使投资基金及不超过万元的园区保贷款海峡两岸青年创新创业大赛由国台办经济局江苏省台办常州市人民政府主办常州市台办常州西太湖科技产业园承办完画中画广告画中画广告编辑姓名编辑王祎编辑姓名
两岸,中新社山东荣成月日电题台湾教师走进海洋牧场赞叹与担忧并存作者张杨彬我的老家在台湾屏东西面不远就是台湾海峡玉林师范学院副教授台胞潘柏年从小在海边长大在广西任教四年潘柏年已走过祖国不少地方看到大陆各地的海都觉得亲切好像回到小时候在沙滩玩的日子日参加大陆任教台湾教师融合发展主题研修活动的二十余位台湾教师抵达山东荣成走进爱伦湾海洋牧场了解绿色集约型水产养殖产业链零距离感受大海如何变良田月日二十余位台湾教师走进爱伦湾海洋牧场中新社记者张杨彬摄我外公是在台湾养河鳗的渔民所以我从小见过在淡水养鱼也见过渔民从海水捕鱼但这是第一次见到海水养殖业潘柏年在一块展板前久久驻足他说曾经的过度捕捞导致海洋生态衰退而近年来随着发展理念的更新和相关法律法规的完善绿色可持续的海洋渔业成为主流海洋生态得到改善看到这么努力让海洋里的鱼回来我很感动提着一桶刚刚亲手采摘的牡蛎中国科学院大学经济与管理学院教授顾立平举起手机拍照打卡工作人员介绍海洋牧场采用多营养层次综合立体养殖模式同时发展水面藻类水中贝类水底人工鱼礁的立体养殖每亩年均收益提升左右如果说传统水产养殖是薄田那现在的海洋真是一片沃土顾立平感慨海风习习碧波荡漾西南医科大学副研究员王中奇却神色沉重问及原因王中奇直言他所担忧和不满的正是日本核污染水排海问题我从新闻看到号下午日本会正式开始排放核污染水海洋是公共资源这种说排就排的行为不仅会严重影响渔民生计更是把公众健康视若无物顾立平也表达了对此事的愤慨和担忧因为我的主要研究领域是数据科学数据代表的是一个客观事实必须真实他表示日本东京电力公司近年来曾多次隐瞒篡改核污染水数据这是极其令人不齿的也让我对目前日本相关机构所公布的核污染水的数据报告失去信任内蒙古师范大学政府管理学院讲师杨中浩也补充道目前不少国家和地区的渔民举行了抗议活动许多日本民众也认为核污染水是极不安全的日本罔顾民众意见执意排放核污染水的行为非常不负责任是在拿全球海洋生态环境和人类健康做赌注在这种情况下当我看到蔚蓝海洋与和谐的海洋生物链时更是心痛完画中画广告画中画广告编辑姓名编辑付子豪编辑姓名
两岸,中新网月日电综合报道北京时间月日时左右当地时间日下午时许日方正式开始将福岛第一核电站的核污染水排放至太平洋台湾岛内不少民众商家以及学界和媒体界对此表示担忧据台湾中时新闻网报道一项日在雅虎奇摩新闻网上发起的民调显示有的岛内民众担心福岛核污染水影响海洋报道称截至日晚时已有近人参与该项网络投票对于是否会担心福岛核污染水对海洋的影响有的民众表示非常担心有的民众称有点担心对于是否会影响你购买海鲜的频率则有的民众表示会不再购买海鲜有的民众选择会减少购买频率据台湾联合报报道台湾的一些日本料理店也提前做了准备有商家担心生意会受到日本福岛核污染水的影响正考虑在店里挂上本店进口新鲜食材皆不是来自日本的招牌画中画广告画中画广告福岛核污染水排放也引发台湾学界媒体界的关注日岛内多档节目就此议题展开报道台湾世新大学教授江岷钦表示应该每天公布数据比如通过手机把相关数据完整地呈现让民众自己去检验让他们知道如何保障自己的食品安全江岷钦直言食品安全要用最高的标准台湾前立委郭正亮强调东京电力公司选择了最便宜的方案处理污水就是直接排掉福岛周边的东西谁敢买台湾大学哲学系教授苑举正更是批评东京电力公司给全世界制造麻烦岛内媒体人谢寒冰质疑福岛水域每隔个月就会抓到一条鱼辐射超标却还是要排核污染水国民党立委郑丽文日在社交平台发帖指出核污染水对食品安全以及人体健康的风险尚未得到充分评估潜在的生物积聚及放大作用也被忽视要大家相信核污水对台湾没影响何不直接喝一口编辑姓名编辑付子豪编辑姓名
两岸,中新网月日电据柬埔寨柬中时报报道月日名蒙面武装歹徒在柬埔寨暹粒市一家牙科医院袭击押送囚犯的狱警劫走中国台湾籍囚犯陈某柬警方日通报截至日上午共有名嫌犯男女已落网包括被劫走的陈某柬警方表示陈某的妻子不惜砸重金雇用美国黑帮抢劫在狱中服刑的丈夫图片来源柬中时报负责缉毒工作的柬埔寨国家警察总署副总监莫基都表示落网的名嫌犯中除了陈某其他名嫌犯包括名中国台湾籍男子名女性美籍华人名柬埔寨籍男子名沙特阿拉伯男子名美籍柬裔男子目前警方已锁定在逃名嫌犯身份包括名土耳其人和名柬埔寨籍女子其中名土耳其人下落已查明他们已逃到柬埔寨邻国目前两国警方正密切合作进行追捕莫基都称被劫走的中国台湾籍重犯陈某的妻子不惜砸重金雇用美国黑帮抢劫在狱中服刑的丈夫目前警方已查明枪械来源正在追捕涉案人员月日发生于暹粒市牙科医院的自导自演劫囚事件图片来源柬中时报据悉陈某日前不断喊牙痛无法进食先前外出就医一次但情况未好转近日应医生要求才再回去检查牙齿未料陈某才一踏入诊间名蒙面歹徒立刻闯入医院根据外流影片显示这名歹徒闯进医院走到诊间外就立刻掏枪将名在外等候的狱警双手反绑一名疑似医生的人随后从诊间缓慢走出离去歹徒接着带狱警进入诊间再将陈男带上车逃逸据了解被劫走的重犯陈某使用个身份姓名涉及两起重大毒品案他于年月被捕被判刑年陈某在服刑期间从监狱指挥小弟贩卖和运送毒品陈某因此又被判刑年总共要坐牢年柬警方分析岁的陈某或许是因为害怕被关到死才策划整起劫囚事件月日下午被劫走的陈某在金边一处小区被捕图片来源柬中时报莫基都透露陈某原本计划逃往老挝和其他邻国但由于警方加强边境把关他于是折返回柬埔寨首都金边藏身他将面临越狱罪名这意味着他余生将全部在监狱里渡过该台籍重犯曾在狱中指挥狱友赴台运毒另据台湾中央社报道因陈某在柬埔寨狱中手机照用讯息照传贩毒事业版图得以不断壮大柬埔寨泰国中国台湾旗下贩毒网络绵密甚至还在狱中吸收狱友待对方出狱后再派往各个具潜力的地方拓展市场英国籍男子贾瑞特年初开始走私毒品到中国台湾市价达新台币上亿元并于年月在彰化高铁站交易毒品时遭警方逮捕高雄地方法院刑事判决指出幕后指使者就是陈某两人是在柬埔寨狱中认识画中画广告画中画广告编辑姓名编辑付子豪编辑姓名
两岸,中新网海南保亭月日电记者王晓斌记者日从海南省台办获悉全国台企联台北市商业总会分别组团正在海南自贸港考察交流台北市商业总会一行在海南槟榔谷景区观看黎锦作品王晓斌摄在海南省台办邀请下全国台企联常务副会长重庆百吉集团董事长李文勋全国台企联常务副会长浙江康芮嘉养健康管理公司董事长李泓兰率健康产业企业界人士以及台湾青年一行人日抵达海南前往海南岛南部的保亭黎族苗族自治县出席海南七仙温泉嬉水节开幕式参观海南自由贸易港健康医学研究院七仙岭全球热带水果博览中心海峡两岸交流基地示范项目等以往我们在海南参加经贸交流活动或者旅游观光都是在沿海的市县这次来到保亭这样的地方有跟以往完全不一样的认识李泓兰说此番考察的重点可以用康养一词概括保亭县向来访台湾同胞介绍当地开发投资项目王晓斌摄独特的气候和丰富的热带雨林资源是海南发展康养产业的先天优势在医学专家院士们的大力推动下海南自由贸易港健康医学研究院成立并落户保亭全国首个气候康养示范基地也落户在保亭李泓兰注意到不少医学院士对保亭的康养环境做出了极高评价这些评价是企业家投资兴业的重要参考意见应海南省台办邀请台北市商业总会理事长吴发添率团于月日至日在海南考察交流据介绍台北市商业总会成立于年有个公会团体会员会员涵盖交通运输贸易金融医药环保现代服务电商物流等行业是台湾会员数较多及行业界别较广的民间专业商业团体参访中免集团三亚市内免税店有限公司经营的三亚国际免税城是台北市商业总会考察团此行的重要内容之一参观之余台北市商业总会一行与中免集团三亚市内免税店有限公司有关负责人座谈交流了解免税业务开展情况及相关政策并就双方开展免税业务合作进行了探讨吴发添表示大陆市场很大自贸港政策优势明显十分看好海南免税业务发展前景将适时率台湾相关业者再来海南考察交流拓宽海南与台湾的经贸交流合作嬉水节活动现场台湾同胞与当地民众一道载歌载舞欢度七夕骆云飞摄缘于此间正在举行的海南七仙温泉嬉水节除了全国台企联赴海南考察交流团台北市商业总会来琼考察交流团还有琼台两地基层交流活动参访团台湾少数民族代表团等聚首在海南保亭两岸同胞同根同源血脉相连每一次保亭举办嬉水节活动都有台湾同胞前来联欢保亭县委书记穆克瑞表示保亭正在积极打造热带特色高效农业示范区重点发展气候康养产业将给琼台两地合作带来新的契机完画中画广告画中画广告编辑姓名编辑刘欢编辑姓名
两岸,面对美国政客和民进党当局的阻拦施压中美洲议会坚持作出正确选择充分说明国际社会普遍坚持一个中国原则的格局不可撼动不容挑战任何制造两个中国一中一台的图谋都绝不会得逞当地时间月日中美洲议会全会通过取消台湾地区所谓立法院常驻观察员地位接纳中国全国人大为常驻观察员的两项决议上述决议再次表明坚持一个中国原则是不可阻挡的时代潮流一个中国原则为年联合国大会第号决议所确认是国际社会普遍共识和公认的国际关系基本准则世界上只有一个中国中华人民共和国政府是代表全中国的唯一合法政府台湾是中国领土不可分割的一部分这是无可辩驳的历史和法理事实台湾除了作为中国的一部分没有其他国际法地位无权加入只有主权国家能够加入的国际组织近年来巴拿马多米尼加萨尔瓦多尼加拉瓜洪都拉斯等中美洲国家纷纷选择同中国建交或复交充分说明一个中国原则在中美洲地区已成为广泛共识作为由中美洲地区主权国家组成的议会组织中美洲议会决定取消台湾地区所谓立法院常驻观察员地位接纳中国全国人大为常驻观察员顺应地区国家与中国建立或恢复外交关系的大势顺应地区国家人民加强与中国合作的期待绝大多数中美洲国家坚持一个中国原则为加强同中国的各领域合作创造了政治条件为地区人民带来了实实在在的福祉巴拿马同中国建交后双方在经贸金融农业旅游交通海事等领域广泛开展互利合作新冠疫情期间中国为多米尼加抗疫提供有力支持多参议院为此专门对中国予以表彰萨尔瓦多同中国建交以来国家图书馆拉利伯塔德码头等两国合作项目有序推进尼加拉瓜总统顾问对华合作牵头人劳雷亚诺用迅速高效丰硕形容复交以来尼中关系发展今年月建交以来中国与洪都拉斯已签署共建一带一路谅解备忘录中国洪都拉斯自贸协定第一轮谈判已于月初启动中美洲人民充分感受到加强同中国的合作有利于促进国家发展改善人民生活是符合本国和地区利益的正确选择画中画广告画中画广告不久前美国国会众议院通过一项所谓台湾国际团结法案声称联合国大会第号决议仅承认中华人民共和国政府是中国在联合国的唯一合法代表但没有涉及台湾在联合国的代表权问题也没有对中华人民共和国与台湾的关系采取立场这种论调肆意歪曲联合国大会决议是美方在台湾问题上搞舆论欺诈的卑劣伎俩据报道中美洲议会有关动议提出后美国一些政客企图打着民主的幌子对中国妄加抹黑向中美洲议会施压台湾民进党当局也鹦鹉学舌混淆视听甚至对有关中美洲国家恶语相向面对美国政客和民进党当局的阻拦施压中美洲议会坚持作出正确选择充分说明国际社会普遍坚持一个中国原则的格局不可撼动不容挑战任何制造两个中国一中一台的图谋都绝不会得逞坚持一个中国原则是国际大义人心所向大势所趋任何势力都无法阻挡中美洲议会成员国中仅剩危地马拉未同中国建交危国内接受一个中国原则的呼声日益高涨相信世界上越来越多的国家国际社会越来越多的成员将认清大势作出符合时代潮流的正确决定人民日报年月日版编辑姓名编辑李岩编辑姓名
