tag,content
反腐,以案为鉴丨他在榜一大哥的虚幻中迷失自我我在直播间一掷千金网络世界虚幻的阿谀奉承让我沉醉欲罢不能浙江省淳安县千岛湖建设集团城建发展有限公司原经理邵忠阳接受审查调查时剖析自己如何一步一步迷失自我邵忠阳年参加工作因工作表现优秀他从一名自来水安装工逐步成长为一名中层干部年月组织安排邵忠阳到项目上锻炼因为在乡村工作业余空闲时间他开始接触网络直播打赏渐渐沉迷其中我本是来参加实践锻炼的却迷上了网络直播我的人生道路和精神道路从此偏离轨道直至坠入深渊年月千岛湖建设集团任命邵忠阳为水务公司经理项目和公司两头兼顾让他觉得自己可以游离于组织监督之外认为自己完全是个自由人想上哪就上哪想干什么就干什么画中画广告画中画广告那段时间只要有空邵忠阳就泡在网络直播间看主播唱歌弹琴表演给主播打赏礼物有时一整天都挂在直播间里随着账号级别越来越高邵忠阳在平台上也小有名气玩家和主播都把他当大哥谁对他不礼貌主播还会将其踢出以示对他的尊敬榜一大哥的身份和随之而来的奉承让邵忠阳十分受用偶然间邵忠阳发现个别直播平台可以打赏刷礼物搏大奖某晚他在某直播平台充了元碰运气没想到竟连续中大奖很多玩家争相跑去看他刷奖恭维奉承不断自此他彻底沦陷每晚沉醉于直播间在虚无缥缈的奉承中不能自拔到年底邵忠阳打赏的资金达到一百多万在直播中疯狂挥霍需要大量资金仅靠邵忠阳个人和家庭收入远远不够于是他开始贷款透支信用卡还把主意打到承接水务公司工程的老板们身上这些老板都有求于我我为什么不能向他们借邵忠阳开始向工程老板违规借款来填补债务窟窿不仅不支付利息还收受他们给的好处费年月邵忠阳换岗到城建发展有限公司任经理管理的项目越来越多手中权力越来越大他打赏的金额水涨船高年邵忠阳用于网络直播打赏的金额高达余万元而以借为名向有求于他的老板们索贿成为邵忠阳常用的敛财手段承接城建发展有限公司项目的王某某向邵忠阳提出超额拨付工程款的请托邵忠阳以急需用款为由向王某某提出借款万元考虑到日后还需邵忠阳关照王某某爽快答应并表示不用归还邵忠阳多次利用职务便利在承揽工程工程款拨付等事项上为王某某提供关照再多次以借款名义向王某某索要好处费总计达万元年底千岛湖建设集团纪委收到邵忠阳相关问题线索后开展调查并与其本人谈话核实情况为应对调查邵忠阳和多名工程老板商量串供补写借条提供虚假说明年月邵忠阳主动提出辞去职务妄图逃避组织调查然而他所做的一切都是徒劳年月淳安县纪委监委对邵忠阳严重违纪违法问题进行审查调查经查邵忠阳多次违规向管理和服务对象借款总计万元利用职务之便为他人谋取不正当利益索取或收受他人给予的财物价值共计万元年月邵忠阳因犯受贿罪被判处有期徒刑十年二个月并处罚金万元杭州市纪委监委责任编辑李文峰编辑姓名编辑姜雨薇编辑姓名
反腐,天津市西青区政协原党组成员副主席孙继光接受纪律审查和监察调查中央纪委国家监委网站讯据天津市纪委监委消息天津市西青区政协原党组成员副主席孙继光涉嫌严重违纪违法目前正接受纪律审查和监察调查画中画广告画中画广告编辑姓名编辑李岩编辑姓名
反腐,中央纪委国家监委网站讯据贵州省纪委监委消息日前经贵州省委批准贵州省纪委监委对省司法厅一级巡视员周全富严重违纪违法问题进行了立案审查调查经查周全富丧失理想信念背弃初心使命对党不忠诚不老实对抗组织审查违反中央八项规定精神收受可能影响公正执行公务的礼品礼金毫无组织观念违规为他人工作调动提供帮助公私不分利用职务便利为亲属和特定关系人谋取利益执法违法违规干预执法司法活动丧失纪法底线大搞权钱交易利用职务便利职权或地位形成的便利条件为他人在经营爆破公司工作调动解决经济纠纷等方面谋取利益或不正当利益并非法收受巨额财物周全富严重违反党的政治纪律组织纪律廉洁纪律和工作纪律构成职务违法并涉嫌受贿犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经贵州省纪委常委会会议研究并报贵州省委批准决定给予周全富开除党籍处分由贵州省监委给予其开除公职处分将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物随案移送贵州省纪委监委画中画广告画中画广告编辑姓名编辑李岩编辑姓名
反腐,新华社济南月日电月日上午济南铁路运输中级法院通过远程视频系统对山东省公安厅刑事侦查总队原总队长田在谋受贿一案公开宣判以受贿罪判处被告人田在谋有期徒刑十一年六个月并处罚金人民币一百四十万元扣押在案的赃款赃物依法予以没收上缴国库画中画广告画中画广告法院审理查明年至年被告人田在谋利用担任山东省公安厅刑事侦查总队政委总队长的职务便利及职权地位形成的便利条件直接或通过其他国家工作人员职务上的行为为相关单位或个人谋取利益直接或通过他人非法收受相关单位或个人给予的财物共计折合人民币万余元法院审理认为被告人田在谋身为国家工作人员利用职务上的便利为他人谋取利益利用本人职权或者地位形成的便利条件通过其他国家工作人员职务上的行为为他人谋取不正当利益直接或通过他人非法收受他人财物其行为构成受贿罪且数额特别巨大田在谋到案后如实供述监察机关已经掌握的犯罪事实主动交代尚未掌握的同种犯罪事实具有坦白情节且真诚悔罪积极退赃赃款及孳息已全部退缴可依法对其从轻处罚遂依法作出上述判决编辑姓名编辑李岩编辑姓名
反腐,中新网月日电据山西省纪委监委消息晋能控股集团有限公司党委常委副总经理刘文彦涉嫌严重违纪违法目前正接受山西省纪委监委纪律审查和监察调查刘文彦简历刘文彦男年月生汉族山西阳高人在职研究生学历年月加入中国共产党年月参加工作历任大同煤矿集团有限责任公司副总工程师副总经理党委常委副总经理年月任晋能控股集团有限公司党委常委副总经理画中画广告画中画广告编辑姓名编辑陈海峰编辑姓名
反腐,中新网月日电据中央纪委国家监委驻财政部纪检监察组辽宁省纪委监委消息原财政部驻辽宁省财政监察专员办事处党组书记监察专员何锡民正司长级涉嫌严重违纪违法目前正接受中央纪委国家监委驻财政部纪检监察组纪律审查和辽宁省阜新市监委监察调查画中画广告画中画广告编辑姓名编辑陈海峰编辑姓名
反腐,中秋国庆将至为进一步严明纪律规矩强化警示震慑营造风清气正的节日氛围现将近期查处的起典型问题通报如下宁波工程学院计财处原处长蔡平违规收受礼品礼金接受可能影响公正执行公务的旅游活动安排问题年至年月蔡平在担任宁波工程学院基建处副处长处长计财处处长期间多次收受管理和服务对象某建设工程有限公司法定代表人徐某某建材有限公司法定代表人沈某所送香烟条海鲜礼包盒冬虫夏草盒等礼品以及现金加油充值卡等礼金折合共计万元年月至年蔡平本人赴海南旅游次赴敦煌旅游次相关费用万元由徐某支付组织基建处工作人员及家属外出旅游次相关费用万元由沈某支付蔡平还存在其他违纪违法问题年月蔡平受到开除党籍政务撤职处分违纪违法所得予以收缴中国储备粮管理集团有限公司浙江分公司原党委委员中央储备粮湖州直属库有限公司原党支部书记总经理陈炎违规收受礼品问题年月至年月陈炎在担任中央储备嘉兴直属库党支部书记主任总经理湖州直属库党支部书记总经理等职务期间收受管理和服务对象某米业有限公司负责人凌某某粮油有限公司法定代表人陈某所送软中华香烟条利群香烟条黄金叶香烟条五粮液白酒瓶国窖白酒瓶等礼品折合共计万元其中多次发生在中秋元旦春节等节日期间陈炎还存在其他严重违纪违法问题年月陈炎被开除党籍取消退休待遇其涉嫌犯罪问题被移送检察机关依法审查起诉台州市椒江区委原常委台州大陈岛开发建设管委会原党工委副书记常务副主任陶智炳违规收受礼品礼金接受可能影响公正执行公务的高消费娱乐活动安排问题年至年陶智炳在担任台州市椒江区海门街道党工委书记椒江区委常委副区长台州大陈岛开发建设管理委员会党工委副书记常务副主任等职务期间多次收受管理和服务对象某塑料托盘有限公司法定代表人陈某等人所送软中华香烟南京九五至尊香烟黄鹤楼香烟共条玉质手镯只苹果牌笔记本电脑手机平板电脑各台微星牌笔记本电脑台定制西装衬衫等礼品以及礼金万元年至年陶智炳多次到杭州上海等地娱乐场所接受管理和服务对象安排的异性有偿陪侍陶智炳还存在其他严重违纪违法问题年月陶智炳被开除党籍开除公职其涉嫌犯罪问题被移送检察机关依法审查起诉画中画广告画中画广告杭州市公安局交警支队拱墅大队六中队原指导员魏宁违规收受礼品礼金接受可能影响公正执行公务的宴请问题年春节至年月魏宁在担任杭州市公安局交警支队车管处检验科科长拱墅大队六中队指导员期间收受管理和服务对象某汽车销售公司法定代表人王某等人所送利群香烟条红酒箱茅台酒瓶五粮液白酒瓶玉佩枚月饼海参蔬菜水果超市购物卡等礼品礼金折合共计万元其中多次发生在中秋国庆春节等节日期间年月至年月魏宁多次接受管理和服务对象安排的宴请魏宁还存在其他违规违纪问题年月魏宁受到留党察看一年政务撤职处分违纪违法所得予以收缴嘉兴市城市投资发展集团有限公司党委委员副总经理兼嘉兴市南湖风景名胜区管理委员会副主任孙惠祥违规收受礼品礼金问题年至年孙惠祥在担任嘉兴市建筑业管理局副局长嘉兴市住建局工程质量安全监督处处长期间收受管理和服务对象某建设有限公司法定代表人许某所送茅台酒加油充值卡商场购物卡等礼品礼金折合共计万元其中多次发生在元旦春节等节日期间年月孙惠祥受到党内警告处分违纪所得予以收缴绍兴市公安局二级高级警长邵凯平违规收受礼品礼金问题年至年邵凯平在担任绍兴市公安局党委委员市交通警察支队党委书记支队长市交通管理局党委书记局长期间收受管理和服务对象某交通设施维护公司原法定代表人沈某工作人员汪某所送利群香烟条超市购物卡张等礼品礼金折合共计万元其中多次发生在中秋春节等节日期间年月邵凯平受到党内警告处分违纪所得予以收缴衢州市政协党组副书记副主席王良海违规收受礼品礼金问题年春节至年月王良海在担任衢州市政协党组成员副主席市委秘书长期间多次收受某服装有限公司法定代表人余某所送茅台酒瓶软中华香烟条和天下香烟条和田玉挂件件加油充值卡张等可能影响公正执行公务的礼品礼金折合共计万元年月王良海受到党内警告处分违纪所得予以收缴浙江省纪委监委编辑姓名编辑田博群编辑姓名
反腐,中新网月日电据河南省纪委监委消息河南省农村信用联合社原主任陈益民涉嫌严重违纪违法目前正接受河南省纪委监委纪律审查和监察调查陈益民简历陈益民男汉族年月出生河南禹州人年月参加工作年月加入中国共产党大学学历中国人民银行济南分行统计研究处处长画中画广告画中画广告中国人民银行新乡市中心支行党委书记行长国家外汇管理局新乡市中心支局局长中国人民银行济南分行郑州金融监管办事处党组成员助理特派员中国银行业监督管理委员会河南监管局党委委员局长助理中国银行业监督管理委员会甘肃监管局党委委员副局长中国银行业监督管理委员会河南监管局党委委员副局长河南省农村信用联合社党委副书记主任编辑姓名编辑刘欢编辑姓名
反腐,新华社太原月日电山西省纪委监委公开曝光起近期审查调查中发现查处的四风典型问题山西省地质勘查局原党组成员副局长熊燕斌违规吃喝违规收受礼品等问题年月至年月熊燕斌担任朔州市委副书记市长市委书记期间违规占用套市级领导干部周转房作为其私人厨房并由某私营企业主聘请厨师提供服务年月至年月使用某私营企业主为其提供的专门会所食用空运的食材饮用高档酒水年月至年春节多次借过节之机违规收受私营企业主等管理服务对象赠送的高档香烟名牌服装此外熊燕斌还存在其他严重违纪违法问题年月熊燕斌受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉山西航产集团原党委书记董事长郝孝义违规接受宴请违规收受礼品礼金等问题党的十八大以来至年郝孝义多次接受有合作意向或者业务往来公司负责人组织的宴请食用名贵海鲜饮用高档酒水年至年多次借中秋节春节等过节之机违规收受管理服务对象赠送的礼品礼金共计万元此外郝孝义还存在其他严重违纪违法问题年月郝孝义受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉山西医科大学第一医院原党委副书记院长王斌全违规收受礼品等问题年春节前至年中秋节前王斌全利用逢年过节之机先后违规收受多名医疗设备公司负责人赠送的高档酒水高档香烟购物卡等礼品此外王斌全还存在其他严重违纪违法问题年月王斌全受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉画中画广告画中画广告此外山西省纪委监委还曝光了晋城市公安局原二级高级警长王旭峰违规收受礼品礼金等问题忻州市忻府区医疗保险服务中心原副科级干部赵秀田违规收受礼品礼金等问题编辑姓名编辑黄钰涵编辑姓名
反腐,中新网月日电据山西省纪委监委消息日前经山西省委批准山西省纪委监委对原大同煤矿集团有限责任公司党委书记董事长张有喜严重违纪违法问题进行了立案审查调查经查张有喜丧失理想信念背弃初心使命政治上不忠诚不老实履行全面从严治党主体责任不力对抗组织审查无视中央八项规定精神收受礼品接受可能影响公正执行公务的宴请由公款支付个人应负担的费用超标准配备使用办公用房长期借用管理服务对象车辆违背组织原则不按规定报告个人有关事项在组织函询时不如实说明问题利用职权为他人在工程承揽款项结算职务晋升等方面谋取利益并非法收受巨额财物严重不负责任致使国家利益遭受特别重大损失张有喜严重违反党的政治纪律组织纪律廉洁纪律构成严重职务违法并涉嫌受贿国有公司人员失职犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经山西省纪委常委会会议研究并报山西省委批准决定给予张有喜开除党籍处分按规定取消其享受的待遇收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送张有喜简历画中画广告画中画广告张有喜男汉族年月生山西原平市人在职研究生学历年月参加工作年月加入中国共产党历任大同煤矿集团有限责任公司董事副总经理党委常委董事常务副总经理党委常委副董事长总经理党委书记董事长山西省人民政府参事年月退休编辑姓名编辑于晓编辑姓名
反腐,中新网月日电据辽宁省纪委监委消息日前经辽宁省委批准辽宁省纪委监委对省法学会原党组书记专职副会长孟冰严重违纪违法问题进行了立案审查调查经查孟冰丧失理想信念初心不正思想不纯对党不忠诚不老实搞政治攀附并在组织核查时掩盖攀附问题花费巨资跑官买官对抗组织审查违反中央八项规定精神违规收受礼品礼金违规向领导干部赠送钱款不按规定报告个人有关事项在组织函询时不如实说明问题不按要求报告个人去向在干部选拔任用工作中为他人谋取利益为谋求职务提拔调整向领导干部赠送钱款利用职权为亲属在工程承揽方面谋取利益干预和插手执法活动利用职务上的便利以及职权或者地位形成的便利条件为他人在企业经营案件处理职务调整等方面谋取利益并非法收受财物为谋取不正当利益给予国家工作人员以财物孟冰严重违反党的政治纪律组织纪律廉洁纪律工作纪律构成严重职务违法并涉嫌受贿犯罪行贿犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经省纪委常委会会议研究并报省委批准决定给予孟冰开除党籍处分由省监委给予其开除公职处分收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送孟冰简历画中画广告画中画广告孟冰男汉族年月出生年月加入中国共产党年月参加工作在职研究生学历硕士学位辽宁省公安厅机要通信处工作人员辽宁省公安厅办公室科员辽宁省公安厅办公室秘书科副科长副主任科员主任科员辽宁省公安厅党委正科级秘书辽宁省公安厅党委副处级秘书辽宁省公安厅办公室副处级秘书辽宁省公安厅办公室正处级秘书辽宁省公安厅治安总队副政委正处级辽宁省公安厅治安总队政委副厅级辽宁省公安厅治安总队总队长副厅级葫芦岛市副市长市公安局局长辽宁省公安厅党委委员指挥中心主任副厅级辽宁省委政法委副书记兼省委省政府信访局局长辽宁省委政法委分管日常工作的副书记正厅长级兼省委省政府信访局局长辽宁省委政法委分管日常工作的副书记正厅长级辽宁省法学会党组书记专职副会长正厅级被免职编辑姓名编辑孙静波编辑姓名
反腐,中新网月日电据辽宁省纪委监委消息日前经辽宁省委批准辽宁省纪委监委对辽宁省高级人民法院原党组成员省纪委监委驻省高级人民法院纪检监察组原组长李鑫龙严重违纪违法问题进行了立案审查调查经查李鑫龙丧失理想信念背弃初心使命违反中央八项规定精神违规收受礼品礼金不按规定报告个人有关事项在干部选拔任用工作中为他人谋取利益作为与其他国家工作人员关系密切的人通过该国家工作人员职务上的行为为他人在案件处理方面谋取不正当利益并非法收受巨额财物利用本人职权或地位形成的便利条件为他人在职务调整工作调动等方面谋取利益并非法收受财物李鑫龙严重违反党的组织纪律廉洁纪律构成严重职务违法并涉嫌受贿犯罪利用影响力受贿犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经省纪委常委会会议研究并报省委批准决定给予李鑫龙开除党籍处分由省监委给予其开除公职处分收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送李鑫龙简历画中画广告画中画广告李鑫龙男汉族年月生大学学历年月参加工作年月加入中国共产党曾任黑龙江省齐齐哈尔市公安局调研处目标管理科科员黑龙江省公安厅研究室科员副科长科长黑龙江省公安厅情报总队综合研究科主任科员情报总队副总队长年月任辽宁省公安厅办公室副主任年月任辽宁省公安厅办公室主任年月任辽宁省纪委监委驻省公安厅纪检监察组组长省公安厅党委委员年月任辽宁省纪委监委驻省高级人民法院纪检监察组组长省高级人民法院党组成员年月被免去辽宁省纪委监委驻省高级人民法院纪检监察组组长省高级人民法院党组成员职务年月被免去辽宁省第十三届纪律检查委员会委员职务编辑姓名编辑孙静波编辑姓名
反腐,中新网月日电据湖北省纪委监委消息日前中国有色矿业集团有限公司纪委湖北省监委对大冶有色金属集团控股有限公司原党委常委副董事长昌家令严重违纪违法问题进行了纪律审查和监察调查经查昌家令丧失理想信念背弃初心使命律己不严家风不正亲清不分利用职务上的便利为亲属在其管辖的医药业务领域内从事经营活动谋取利益纪法底线失守以权谋私利用担任湖北省医药总公司董事长湖北省宏泰国有资产经营有限责任公司董事长等职务上的便利为他人在获得湖北省医药总公司下属分公司承包经营权购买湖北省宏泰国有资产经营有限公司不良债权资产包等方面谋利并非法收受巨额财物昌家令严重违反党的廉洁纪律构成严重职务违法并涉嫌受贿犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法等有关规定经中国有色矿业集团有限公司党委会审议并报中央纪委国家监委驻国务院国资委纪检监察组批准决定给予昌家令开除党籍处分经湖北省监委研究并报湖北省委批准将昌家令涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送画中画广告画中画广告编辑姓名编辑孙静波编辑姓名
反腐,中新网月日电据最高人民检察院官方微信消息日前检察机关依法分别对福建省厦门市人大常委会原党组成员副主任林德志七冶建设集团有限责任公司原党委副书记副董事长总经理刘昭义贵州省政协原副秘书长办公厅副主任机关党组成员王进江提起公诉画中画广告画中画广告福建检察机关依法对林德志涉嫌受贿案提起公诉日前福建省厦门市人大常委会原党组成员副主任林德志正厅级涉嫌受贿罪一案经福建省人民检察院指定管辖由三明市人民检察院依法向三明市中级人民法院提起公诉检察机关在审查起诉阶段依法告知了被告人林德志享有的诉讼权利并依法讯问了被告人听取了辩护人的意见三明市人民检察院起诉指控被告人林德志利用担任厦门市建设委员会住宅建设处副处长厦门市建设与管理局建设协调管理处处长副局长局长厦门市政府副秘书长厦门市建设局局长厦门市人大常委会副主任等职务上的便利为他人谋取利益非法收受他人财物数额特别巨大依法应当以受贿罪追究其刑事责任贵州检察机关依法对刘昭义涉嫌受贿案提起公诉日前七冶建设集团有限责任公司原党委副书记副董事长总经理刘昭义正厅级涉嫌受贿罪一案经贵州省人民检察院指定管辖由遵义市人民检察院依法向遵义市中级人民法院提起公诉检察机关在审查起诉阶段依法告知了被告人刘昭义享有的诉讼权利并依法讯问了被告人听取了辩护人的意见遵义市人民检察院起诉指控被告人刘昭义利用担任七冶建设有限责任公司党委副书记副董事长总经理七冶建设集团有限责任公司党委副书记副董事长总经理等职务上的便利为他人谋取利益非法收受他人财物数额特别巨大依法应当以受贿罪追究其刑事责任贵州检察机关依法对王进江涉嫌受贿案提起公诉日前贵州省政协原副秘书长办公厅副主任机关党组成员王进江副厅级涉嫌受贿罪一案经贵州省人民检察院指定管辖由安顺市人民检察院依法向安顺市中级人民法院提起公诉检察机关在审查起诉阶段依法告知了被告人王进江享有的诉讼权利并依法讯问了被告人听取了辩护人的意见安顺市人民检察院起诉指控被告人王进江利用担任贵阳市政府办公厅秘书贵州省政府办公厅秘书遵义市红花岗区委副书记区长区委书记遵义市政协副主席省政协副秘书长等职务上的便利为他人谋取利益非法收受他人财物数额特别巨大依法应当以受贿罪追究其刑事责任编辑姓名编辑刘湃编辑姓名
反腐,中央纪委国家监委网站讯北京市昌平区总工会原党组书记主席郝和涉嫌严重违纪违法目前正接受纪律审查和监察调查北京市纪委监委画中画广告画中画广告编辑姓名编辑田博群编辑姓名
反腐,年中秋节国庆节将至为进一步严明纪律要求持续培土加固中央八项规定精神堤坝着力营造风清气正的节日氛围山西省纪委监委公开曝光起近期审查调查中发现查处的四风典型问题具体如下山西省地质勘查局原党组成员副局长熊燕斌违规吃喝违规收受礼品等问题年月至年月熊燕斌担任朔州市委副书记市长市委书记期间违规占用套市级领导干部周转房作为其私人厨房并由某私营企业主聘请厨师提供服务年月至年月使用某私营企业主为其提供的专门会所食用空运的食材饮用高档酒水年月至年春节多次借过节之机违规收受私营企业主等管理服务对象赠送的高档香烟名牌服装此外熊燕斌还存在其他严重违纪违法问题年月熊燕斌受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉山西航产集团原党委书记董事长郝孝义违规接受宴请违规收受礼品礼金等问题党的十八大以来至年郝孝义多次接受有合作意向或者业务往来公司负责人组织的宴请食用名贵海鲜饮用高档酒水年至年多次借中秋节春节等过节之机违规收受管理服务对象赠送的礼品礼金共计万元此外郝孝义还存在其他严重违纪违法问题年月郝孝义受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉山西医科大学第一医院原党委副书记院长王斌全违规收受礼品等问题年春节前至年中秋节前王斌全利用逢年过节之机先后违规收受多名医疗设备公司负责人赠送的高档酒水高档香烟购物卡等礼品此外王斌全还存在其他严重违纪违法问题年月王斌全受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉画中画广告画中画广告晋城市公安局原二级高级警长王旭峰违规收受礼品礼金等问题年至年王旭峰多次借中秋节等过节之机违规收受下属等管理服务对象赠送的礼品礼金共计万余元年底王旭峰为其女操办婚事过程中违规收受管理服务对象赠送的礼金共计万余元此外王旭峰还存在其他严重违纪违法问题年月王旭峰受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉忻州市忻府区医疗保险服务中心原副科级干部赵秀田违规收受礼品礼金等问题年至年赵秀田在担任忻府区新型农村合作医疗管理中心主任主持原忻府区医疗保险管理服务中心工作担任忻府区医疗保险服务中心主任期间利用中秋节春节等过节之机先后次收受民营医院负责人等管理服务对象赠送的茶叶白酒海鲜等礼品年月赵秀田受到开除党籍开除公职处分违纪所得予以收缴涉嫌犯罪问题移送检察机关审查起诉山西省纪委监委发布中秋节国庆节期间举报方式来信请寄山西省纪委监委信访室邮编举报电话网上举报同时可在微信手机客户端搜索清廉山西公众号选择关注后通过我要举报专栏举报山西省纪委监委编辑姓名编辑田博群编辑姓名
反腐,中新网月日电据中央纪委国家监委网站消息日前经中共中央批准中央纪委国家监委对中央纪委国家监委驻国家安全部纪检监察组原组长国家安全部原党委委员刘彦平严重违纪违法问题进行了立案审查调查经查刘彦平理想信念坍塌党性原则丧失背弃两个维护毫无四个意识政治上彻底蜕变参加孙力军政治团伙大搞政治利益交换投机攀附操弄权术肆意践踏法纪滥用公安警卫权力将其异化为捞取政治资本谋私敛财的工具造成恶劣影响长期搞迷信活动对抗组织审查生活上极度腐化无视中央八项规定精神违规多占住房贪图吃喝享乐长期接受私营企业主安排打高尔夫球并收受球卡长期接受可能影响公正执行公务的宴请旅游及医疗服务等活动安排收受礼品大操大办婚丧喜庆事宜并借机敛财严重违背组织原则在组织函询时不如实说明问题在干部选拔任用职工录用工作中违规为他人谋取利益道德品行败坏大搞权色钱色交易权力观极度扭曲肆意滥用手中权力为他人在企业经营等方面谋利并非法收受巨额财物刘彦平严重违反党的政治纪律组织纪律和廉洁纪律构成严重职务违法并涉嫌受贿犯罪且在党的十八大后不收敛不收手性质特别恶劣情节特别严重应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经中央纪委常委会会议研究并报中共中央批准决定给予刘彦平开除党籍处分由国家监委给予其开除公职处分收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送画中画广告画中画广告编辑姓名编辑苏亦瑜编辑姓名
反腐,中新网月日电据中央纪委国家监委网站消息日前经中共中央批准中央纪委国家监委对中国人寿保险集团公司原党委书记董事长王滨严重违纪违法问题进行了立案审查调查经查王滨丧失理想信念背弃初心使命政治意识淡漠拒不落实党中央关于防范化解金融风险重大决策部署既制造放大金融风险又大搞金融腐败长期弃守全面从严治党主体责任大搞任人唯亲唯私唯利严重污染所在单位政治生态管党治党宽松软不愿监督抵触监督对抗组织审查违反中央八项规定精神违规收受礼品礼金接受可能影响公正执行公务的旅游安排和宴请不按规定报告个人有关事项借用管理和服务对象巨额钱款违规拥有非上市公司股份干预和插手市场经济活动家风败坏长期极度纵容甚至帮助其亲属进行违纪违法活动毫无敬畏擅权妄为甘于被围猎甚至主动寻租将公权力当作攫取巨额私利的工具利用职务便利为他人在贷款融资项目合作等方面谋利并非法收受巨额财物王滨严重违反党的政治纪律组织纪律廉洁纪律工作纪律和生活纪律构成严重职务违法并涉嫌受贿等犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经中央纪委常委会会议研究并报中共中央批准决定给予王滨开除党籍处分由国家监委给予其开除公职处分终止其党的十九大代表资格收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送画中画广告画中画广告编辑姓名编辑苏亦瑜编辑姓名
反腐,中新网月日电据中央纪委国家监委网站消息日前经中共中央批准中央纪委国家监委对辽宁省政府原党组成员副省长郝春荣严重违纪违法问题进行了立案审查调查经查郝春荣理想信念丧失纪律意识淡薄对抗组织审查违反中央八项规定精神长期违规收受礼金接受可能影响公正执行公务的宴请违背组织原则长期瞒报个人有关事项在职务提拔工作调动中为他人谋取利益为官不廉亲清不分贪欲膨胀以权谋私利用职务便利为他人在项目审批工程承揽等方面谋利并非法收受巨额财物郝春荣严重违反党的政治纪律组织纪律和廉洁纪律构成严重职务违法并涉嫌受贿犯罪且在党的十八大后不收敛不收手性质严重影响恶劣应予严肃处理依据中国共产党纪律处分条例中华人民共和国监察法中华人民共和国公职人员政务处分法等有关规定经中央纪委常委会会议研究并报中共中央批准决定给予郝春荣开除党籍处分由国家监委给予其开除公职处分免去其第十三届辽宁省委委员职务终止其辽宁省第十三次党代会代表资格收缴其违纪违法所得将其涉嫌犯罪问题移送检察机关依法审查起诉所涉财物一并移送画中画广告画中画广告编辑姓名编辑孙静波编辑姓名
反腐,贵州产业技术发展研究院党委委员副院长张继勇接受纪律审查和监察调查中央纪委国家监委网站讯据贵州省纪委监委消息贵州产业技术发展研究院党委委员副院长张继勇涉嫌严重违纪违法目前正接受贵州省纪委监委纪律审查和监察调查贵州省纪委监委画中画广告画中画广告编辑姓名编辑田博群编辑姓名
